,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000118,1503.50533968972,-0.0615145956023174,0.0420913409474938,0.0750780758592321,0.166917542578386
WBGene00000120,918.040487284967,0.0271738134102415,0.0340184526703977,0.36091133321057,0.516763776538396
WBGene00000121,9803.62355233571,0.0819554224524763,0.0258662854053421,0.000674908008683161,0.00526680169087967
WBGene00000122,9630.99671515014,0.063458079335043,0.0193652567050657,0.000627063436866953,0.00498344345105423
WBGene00000123,11506.079867442,0.0971120903449581,0.02219327046371,3.65201247477758e-06,9.60190379271135e-05
WBGene00000133,824.617092209129,-0.328521627875646,0.0566552410402573,4.4074963246426e-10,4.39461287384749e-08
WBGene00000135,51.5703633133078,-0.024341342817726,0.0701935468609331,0.330588678886803,0.485452640277641
WBGene00000136,394.282378702026,0.123021059573728,0.0699821294796542,0.0126841719712463,0.0458100409839214
WBGene00000137,1026.47966087989,0.0253724371905062,0.0382098600539506,0.430297384025703,0.584787838885819
WBGene00000138,343.140843398909,-0.00579035152169511,0.050511099668964,0.867137461715616,0.915967384789977
WBGene00000139,118.146975363038,-0.0845983395362534,0.0974235495808996,0.0628903398045288,0.147278154389576
WBGene00000140,6773.00836019778,-0.0892401433901086,0.0487681674220398,0.0208315796695174,0.0660031619839366
WBGene00000142,5555.9860011255,0.0753576345355234,0.0246197719668667,0.00113699791603123,0.00772824697828881
WBGene00000143,4453.5566325439,0.064777659792748,0.03054127544348,0.0186032306501696,0.0608312501734354
WBGene00000144,1338.97090953185,0.1291699387868,0.0416592133430967,0.000361950471645489,0.00324678340032445
WBGene00000145,1670.42677493528,0.110800331004607,0.0382019295371251,0.000896191399196097,0.00646075245627353
WBGene00000146,9706.6688781068,0.0709675179577026,0.0184018806214104,6.1830146288347e-05,0.000873982940228521
WBGene00000147,1689.05306136176,0.0608297535676417,0.0347654393316103,0.0464797968099012,0.118014383179002
WBGene00000148,2640.68578729641,0.070978473377901,0.0273343668919491,0.00480734563228216,0.0226676672758947
WBGene00000149,5760.5231880308,-0.144393967503312,0.0330899241657099,2.26079758108755e-06,6.61500186141236e-05
WBGene00000150,1021.83600744874,-0.0720345536141751,0.0454578105402447,0.0480242774949001,0.120989443127093
WBGene00000151,3252.5112723256,0.0560124153139934,0.0268996602033415,0.0236524991691567,0.0722223072392483
WBGene00000155,9572.96451832783,0.0888896859259431,0.0181399598551541,3.95799490759383e-07,1.52689077357831e-05
WBGene00000156,8057.10225824155,0.0614162705094928,0.0246313195528201,0.00750125355805184,0.0312038666943093
WBGene00000157,645.973759340472,0.00987380519982064,0.0436661361297536,0.777750913873429,0.859731139828363
WBGene00000158,4411.54117979939,0.0460655491239964,0.0214294615092929,0.0234680161268936,0.0719641412436232
